snapshot_date,week_start,project_id,equipment_type,commissioning_level,equipment_count,total_lines,completed_lines,open_lines,completion_pct,last_synced
2026-09-08,2026-09-07,40875,RPP,L3,56,1456,0,1456,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,STS,L1,24,504,504,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,STS,L2,24,960,188,772,19.58,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,STS,L3,24,624,0,624,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,TES,L1,6,126,0,126,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,TES,L2,6,240,0,240,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,TES,L3,6,156,0,156,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,TRN,L1,8,168,168,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,TRN,L2,8,320,320,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,TRN,L3,8,208,0,208,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,UDP,L1,24,480,480,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,UDP,L2,24,840,119,721,14.17,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,UDP,L3,24,624,0,624,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,UPB,L1,24,495,495,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,UPB,L2,24,915,133,782,14.54,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,UPB,L3,24,624,0,624,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,UPS,L1,26,536,536,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,UPS,L2,26,990,245,745,24.75,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,UPS,L3,26,676,0,676,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,VES,L1,44,880,841,39,95.57,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,VES,L2,44,1540,10,1530,0.65,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,VES,L3,44,1144,0,1144,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,VRF,L1,11,231,231,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,VRF,L2,11,440,242,198,55.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,40875,VRF,L3,11,286,0,286,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,ACS,L1,55,1100,0,1100,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,ACS,L2,55,1925,0,1925,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,ACS,L3,55,1430,0,1430,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,AHU,L1,4,80,0,80,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,AHU,L2,4,140,0,140,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,AHU,L3,4,104,0,104,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,AIS,L1,6,120,0,120,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,AIS,L2,6,210,0,210,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,AIS,L3,6,156,0,156,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,ATS,L1,5,100,100,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,ATS,L2,5,175,0,175,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,ATS,L3,5,130,0,130,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,BMP,L1,33,660,0,660,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,BMP,L2,33,1155,0,1155,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,BMP,L3,33,858,0,858,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,BSW,L1,85,1700,0,1700,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,BSW,L2,85,2975,0,2975,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,BSW,L3,85,2210,0,2210,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,CDU,L1,12,240,0,240,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,CDU,L2,12,420,0,420,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,CDU,L3,12,312,0,312,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,CHL,L1,15,300,0,300,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,CHL,L2,15,525,0,525,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,CHL,L3,15,390,0,390,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,CHP,L1,15,300,0,300,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,CHP,L2,15,525,0,525,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,CHP,L3,15,390,0,390,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,CRA,L1,16,320,315,5,98.44,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,CRA,L2,16,560,0,560,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,CRA,L3,16,416,0,416,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,CTS,L1,6,120,0,120,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,CTS,L2,6,210,0,210,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,CTS,L3,6,156,0,156,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,DHU,L1,4,80,0,80,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,DHU,L2,4,140,0,140,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,DHU,L3,4,104,0,104,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,DPP,L1,16,320,320,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,DPP,L2,16,560,0,560,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,DPP,L3,16,416,0,416,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,DSG,L1,8,160,160,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,DSG,L2,8,280,54,226,19.29,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,DSG,L3,8,208,0,208,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,ELP,L1,4,80,80,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,ELP,L2,4,140,0,140,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,ELP,L3,4,104,0,104,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,EPP,L1,4,80,67,13,83.75,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,EPP,L2,4,140,0,140,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,EPP,L3,4,104,0,104,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,EXF,L1,8,160,0,160,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,EXF,L2,8,280,0,280,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,EXF,L3,8,208,0,208,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,EXP,L1,6,120,0,120,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,EXP,L2,6,210,0,210,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,EXP,L3,6,156,0,156,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,FAP,L1,12,240,0,240,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,FAP,L2,12,420,0,420,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,FAP,L3,12,312,0,312,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,FOF,L1,2,40,0,40,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,FOF,L2,2,70,0,70,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,FOF,L3,2,52,0,52,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,FOP,L1,2,40,0,40,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,FOP,L2,2,70,0,70,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,FOP,L3,2,52,0,52,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,FOT,L1,10,200,200,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,FOT,L2,10,350,0,350,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,FOT,L3,10,260,0,260,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,FPO,L1,2,40,0,40,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,FPO,L2,2,70,0,70,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,FPO,L3,2,52,0,52,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,FWU,L1,16,320,320,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,FWU,L2,16,560,0,560,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,FWU,L3,16,416,0,416,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,GDS,L1,1,20,0,20,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,GDS,L2,1,35,0,35,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,GDS,L3,1,26,0,26,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,GDT,L1,8,160,159,1,99.38,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,GDT,L2,8,280,0,280,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,GDT,L3,8,208,0,208,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,GEN,L1,8,160,160,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,GEN,L2,8,280,0,280,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,GEN,L3,8,208,0,208,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,GSB,L1,8,160,153,7,95.62,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,GSB,L2,8,280,1,279,0.36,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,GSB,L3,8,208,0,208,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,LBG,L1,1,20,20,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,LBG,L2,1,35,0,35,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,LBG,L3,1,26,0,26,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,MBC,L1,8,160,160,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,MBC,L2,8,280,0,280,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,MBC,L3,8,208,0,208,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,MDP,L1,13,260,220,40,84.62,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,MDP,L2,13,455,0,455,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,MDP,L3,13,338,0,338,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,MSB,L1,10,200,200,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,MSB,L2,10,350,7,343,2.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,MSB,L3,10,260,0,260,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,MUP,L1,4,80,0,80,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,MUP,L2,4,140,0,140,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,MUP,L3,4,104,0,104,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,MVS,L1,2,40,40,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,MVS,L2,2,70,43,27,61.43,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,MVS,L3,2,52,0,52,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,PAC,L1,2,40,0,40,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,PAC,L2,2,70,0,70,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,PAC,L3,2,52,0,52,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,PAS,L1,6,120,0,120,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,PAS,L2,6,210,0,210,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,PAS,L3,6,156,0,156,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,RPP,L1,16,320,0,320,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,RPP,L2,16,560,0,560,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,RPP,L3,16,416,0,416,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,TES,L1,18,360,119,241,33.06,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,TES,L2,18,630,0,630,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,TES,L3,18,468,0,468,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,TRN,L1,8,160,160,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,TRN,L2,8,280,56,224,20.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,TRN,L3,8,208,7,201,3.37,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,UDP,L1,6,120,120,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,UDP,L2,6,210,0,210,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,UDP,L3,6,156,0,156,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,UMP,L1,1,20,20,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,UMP,L2,1,35,0,35,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,UMP,L3,1,26,0,26,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,UPB,L1,8,160,160,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,UPB,L2,8,280,0,280,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,UPB,L3,8,208,0,208,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,UPP,L1,7,140,140,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,UPP,L2,7,245,0,245,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,UPP,L3,7,182,0,182,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,UPS,L1,8,160,160,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,UPS,L2,8,280,0,280,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,UPS,L3,8,208,0,208,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,VES,L1,38,760,240,520,31.58,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,VES,L2,38,1330,0,1330,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,VES,L3,38,988,0,988,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,VRF,L1,4,80,0,80,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,VRF,L2,4,140,0,140,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51203,VRF,L3,4,104,0,104,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,ACS,L1,42,840,0,840,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,ACS,L2,42,1470,0,1470,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,ACS,L3,42,1092,0,1092,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,AIS,L1,6,120,0,120,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,AIS,L2,6,210,0,210,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,AIS,L3,6,156,0,156,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,ATS,L1,10,200,200,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,ATS,L2,10,350,0,350,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,ATS,L3,10,260,0,260,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,BMP,L1,33,660,0,660,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,BMP,L2,33,1155,0,1155,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,BMP,L3,33,858,0,858,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,BSW,L1,82,1640,0,1640,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,BSW,L2,82,2870,0,2870,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,BSW,L3,82,2132,0,2132,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,CDU,L1,12,240,0,240,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,CDU,L2,12,420,0,420,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,CDU,L3,12,312,0,312,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,CHL,L1,15,300,0,300,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,CHL,L2,15,525,0,525,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,CHL,L3,15,390,0,390,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,CHP,L1,15,300,0,300,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,CHP,L2,15,525,0,525,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,CHP,L3,15,390,0,390,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,CRA,L1,32,640,640,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,CRA,L2,32,1120,0,1120,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,CRA,L3,32,832,0,832,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,CTS,L1,6,120,0,120,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,CTS,L2,6,210,0,210,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,CTS,L3,6,156,0,156,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,DHU,L1,4,80,0,80,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,DHU,L2,4,140,0,140,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,DHU,L3,4,104,0,104,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,DPP,L1,16,320,320,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,DPP,L2,16,560,0,560,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,DPP,L3,16,416,0,416,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,DSG,L1,8,160,160,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,DSG,L2,8,280,56,224,20.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,DSG,L3,8,208,0,208,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,ELP,L1,4,80,80,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,ELP,L2,4,140,0,140,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,ELP,L3,4,104,0,104,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,EPP,L1,4,80,80,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,EPP,L2,4,140,0,140,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,EPP,L3,4,104,0,104,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,EXF,L1,8,160,0,160,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,EXF,L2,8,280,0,280,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,EXF,L3,8,208,0,208,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,EXP,L1,6,120,0,120,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,EXP,L2,6,210,0,210,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,EXP,L3,6,156,0,156,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,GDS,L1,1,20,0,20,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,GDS,L2,1,35,0,35,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,GDS,L3,1,26,0,26,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,GDT,L1,8,160,160,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,GDT,L2,8,280,0,280,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,GDT,L3,8,208,0,208,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,GEN,L1,8,160,160,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,GEN,L2,8,280,0,280,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,GEN,L3,8,208,0,208,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,GSB,L1,8,160,152,8,95.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,GSB,L2,8,280,0,280,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,GSB,L3,8,208,0,208,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,MBC,L1,8,160,120,40,75.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,MBC,L2,8,280,0,280,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,MBC,L3,8,208,0,208,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,MDP,L1,11,220,180,40,81.82,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,MDP,L2,11,385,0,385,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,MDP,L3,11,286,0,286,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,MSB,L1,10,200,160,40,80.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,MSB,L2,10,350,0,350,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,MSB,L3,10,260,0,260,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,MUP,L1,4,80,0,80,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,MUP,L2,4,140,0,140,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,MUP,L3,4,104,0,104,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,MVS,L1,2,40,40,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,MVS,L2,2,70,70,0,100.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,MVS,L3,2,52,0,52,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,PAC,L1,2,40,0,40,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,PAC,L2,2,70,0,70,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,PAC,L3,2,52,0,52,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,PAS,L1,6,120,0,120,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,PAS,L2,6,210,0,210,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,PAS,L3,6,156,0,156,0.0,2026-09-08T13:35:08.662975+00:00
2026-09-08,2026-09-07,51204,RPP,L1,16,320,0,320,0.0,2026-09-08T13:35:08.662975+00:00
