project_id,equipment_id,name,type,discipline,building,floor,space,status,area_type,equipment_supplier,floor,installing_contractor,location,logistics_category_1,manufacturer,model_name,model_number,phase,serial_number,tranche,vendor,systems,no_tag_date,no_tag_person,l1_red_tag_date,l1_red_tag_person,conditional_yellow_tag_date,conditional_yellow_tag_person,l2_yellow_tag_date,l2_yellow_tag_person,energized_date,energized_person,l3_green_tag_date,l3_green_tag_person,l4_blue_tag_date,l4_blue_tag_person,l5_white_tag_date,l5_white_tag_person,current_stage,current_stage_date,current_stage_person,last_synced
39282,8742029,EDCKUL21MSBAC110,MSB,Electrical,,,ELECTRICAL ROOM AC,ENERGIZED,IT,Powerwell,,Powerwell,Electrical Room AC,,Powerwell,Sivacon S8,Sivacon S8,,PW/20765/2024/11,1,,Block AC,2026-06-02 03:25:42,Aaron Asir,2026-06-15 05:44:44,Aaron Asir,2025-12-08 07:00:19,Aaron Asir,,,2026-08-24 01:59:34,Tarmizi Isa,,,,,,,Energized,2026-08-24 01:59:34,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
39282,8742030,EDCKUL21MSBAD110,MSB,Electrical,,,ELECTRICAL ROOM AD,ENERGIZED,IT,Powerwell,,Powerwell,Electrical Room AD,,Powerwell,Sivacon S8,Sivacon S8,,PW/20794/2024/11,1,,Block AD,2026-06-02 03:25:42,Aaron Asir,2026-06-02 03:25:59,Aaron Asir,2025-12-08 07:00:19,Aaron Asir,2026-08-03 03:14:45,Nadhirah Mazlan,2026-08-03 08:37:44,Tarmizi Isa,,,,,,,Energized,2026-08-03 08:37:44,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
39282,8742031,EDCKUL21MSBAE110,MSB,Electrical,,,ELECTRICAL ROOM AE,ENERGIZED,IT,Powerwell,,Powerwell,Electrical Room AE,,Powerwell,Sivacon S8,Sivacon S8,,PW/20785/2024/11,1,,Block AE,2026-06-02 03:25:42,Aaron Asir,2026-06-02 03:25:59,Aaron Asir,2025-12-08 07:00:19,Aaron Asir,2026-08-03 03:15:02,Nadhirah Mazlan,2026-08-03 08:38:07,Tarmizi Isa,,,,,,,Energized,2026-08-03 08:38:07,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
39282,8742032,EDCKUL21MSBAF110,MSB,Electrical,,,ELECTRICAL ROOM AF,ENERGIZED,IT,Powerwell,,Powerwell,Electrical Room AF,,Powerwell,Sivacon S8,Sivacon S8,,PW/20776/2024/11,1,,Block AF,2026-06-02 03:25:42,Aaron Asir,2026-06-02 03:25:59,Aaron Asir,2025-12-08 07:00:19,Aaron Asir,,,2026-08-20 02:09:50,Tarmizi Isa,,,,,,,Energized,2026-08-20 02:09:50,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
39282,8742033,EDCKUL21MSBAH110,MSB,Electrical,,,ELECTRICAL ROOM AH,ENERGIZED,IT,Powerwell,,Powerwell,Electrical Room AH,,Powerwell,Sivacon S8,Sivacon S8,,PW/20774/2024/11,1,,Block AH,2026-06-02 03:25:42,Aaron Asir,2025-06-23 03:25:04,Aaron Asir,2025-12-08 07:00:19,Aaron Asir,2026-06-15 05:44:49,Aaron Asir,2026-07-29 02:42:41,Tarmizi Isa,,,,,,,Energized,2026-07-29 02:42:41,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
39282,8742034,EDCKUL21MSBAH210,MSB,Electrical,,,ELECTRICAL ROOM AH,ENERGIZED,IT,Promatrix DCS,,Promatrix DCS,Elect room AH,,Powerwell,Not Specified,Not Specified,,PW/21573/2025/05,1,,Block AH,2025-01-27 10:42:32,Aaron Asir,2025-07-18 02:45:26,Tarmizi Isa,,,2026-06-29 02:22:39,Aaron Asir,2026-07-29 02:42:50,Tarmizi Isa,,,,,,,Energized,2026-07-29 02:42:50,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
39282,8742035,EDCKUL21MSBAH310,MSB,Electrical,,,ELECTRICAL ROOM AH,ENERGIZED,IT,Promatrix DCS,,Promatrix DCS,Electrical Room AH,,Powerwell,Not Specified,Not Specified,,PW/21574/2025/05,1,,Block AH,2025-01-27 10:42:32,Aaron Asir,2025-07-18 02:43:31,Tarmizi Isa,,,,,2026-08-20 02:10:06,Tarmizi Isa,,,,,,,Energized,2026-08-20 02:10:06,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
39282,8742036,EDCKUL21MSBAZ110,MSB,Electrical,,,ELECTRICAL ROOM AZ,ENERGIZED,IT,Powerwell,,Powerwell,Electrical Room AZ,,Powerwell,Sivacon S8,Sivacon S8,,PW/20803/2024/11,1,,Block AZ,2026-06-02 03:25:42,Aaron Asir,2026-06-02 03:25:59,Aaron Asir,2025-12-08 07:00:19,Aaron Asir,,,2026-09-01 05:59:07,Tarmizi Isa,,,,,,,Energized,2026-09-01 05:59:07,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
39282,11604969,EDCKUL21MUPA010A,MUP,Mechanical,EDCKUL21,3F,MECH A1,NO TAG,IT,Promatrix DCS,3F,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2026-03-10 02:32:15,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-03-10 02:32:15,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,11604970,EDCKUL21MUPA020A,MUP,Mechanical,EDCKUL21,3F,MECH A2,NO TAG,IT,Promatrix DCS,3F,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2026-03-10 02:32:15,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-03-10 02:32:15,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,11604959,EDCKUL21MUPA0107,MUP,Mechanical,EDCKUL21,2F,MECH 71,NO TAG,IT,Promatrix DCS,2F,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2026-03-10 02:32:15,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-03-10 02:32:15,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,11604960,EDCKUL21MUPA0207,MUP,Mechanical,EDCKUL21,2F,MECH 72,NO TAG,IT,Promatrix DCS,2F,Promatrix DCS,,,,,,,,1,Chen Guan,Block AH,2026-03-10 02:32:15,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-03-10 02:32:15,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742037,EDCKUL21OAF00100,OAF,Mechanical,EDCKUL21,RF-T1,ROOF,L1 RED TAG,IT,Promatrix DCS,RF-T1,Promatrix DCS,RF - Staircase 1,,Systemair,AXC,AXC 1000-10/14-6-P,,1009317805/1,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-04-08 02:23:47,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-04-08 02:23:47,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742038,EDCKUL21OAF00200,OAF,Mechanical,EDCKUL21,RF-T1,ROOF,L1 RED TAG,IT,Promatrix DCS,RF-T1,Promatrix DCS,RF - Fire Lift Lobby 2,,Systemair,AXC,AXC 1000-10/14-6-P,,1009317807/1,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-01-19 09:52:36,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:52:36,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742039,EDCKUL21OAF00300,OAF,Mechanical,EDCKUL21,RF-T1,ROOF,L1 RED TAG,IT,Promatrix DCS,RF-T1,Promatrix DCS,RF - Staircase 4,,Systemair,AXC,AXC 1000-10/14-6-P,,1009317809/1,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-04-08 02:23:47,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-04-08 02:23:47,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742040,EDCKUL21OAF00400,OAF,Mechanical,EDCKUL21,RF-T1,ROOF,L1 RED TAG,IT,Promatrix DCS,RF-T1,Promatrix DCS,RF - Staircase 5,,Systemair,AXC,AXC 1000-10/14-6-P,,1009317811/1,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-01-19 09:52:36,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:52:36,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742041,EDCKUL21OAF00500,OAF,Mechanical,EDCKUL21,RF-T1,ROOF,L1 RED TAG,IT,Promatrix DCS,RF-T1,Promatrix DCS,RF - Staircase 6,,Systemair,AXC,AXC 1000-10/14-6-P,,1009317813/1,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-01-19 09:52:36,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:52:36,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742042,EDCKUL21OAF00600,OAF,Mechanical,EDCKUL21,RF-T1,ROOF,L1 RED TAG,IT,Promatrix DCS,RF-T1,Promatrix DCS,RF - Staircase 3,,Systemair,AXC,AXC 1000-10/14-6-P,,1009317815/1,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-01-19 09:52:36,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:52:36,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742043,EDCKUL21OAF00700,OAF,Mechanical,EDCKUL21,RF-T1,ROOF,L1 RED TAG,IT,Promatrix DCS,RF-T1,Promatrix DCS,RF - Fire Lift Lobby 1,,Systemair,AXC,AXC 1000-10/15-6-P,,1009317817/1,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-04-08 02:23:47,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-04-08 02:23:47,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742044,EDCKUL21OAF00800,OAF,Mechanical,EDCKUL21,RF-T1,ROOF,L1 RED TAG,IT,Promatrix DCS,RF-T1,Promatrix DCS,RF - Fire Lift Lobby 6,,Systemair,AXC,AXC 1000-10/15-6-P,,1009317819/1,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-01-19 09:52:36,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:52:36,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742045,EDCKUL21OAF00900,OAF,Mechanical,EDCKUL21,RF-T1,ROOF,L1 RED TAG,IT,Promatrix DCS,RF-T1,Promatrix DCS,RF - Fire Lift Lobby 5,,Systemair,AXC,AXC 1000-10/31-6-P,,1009317824/1,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-01-19 09:52:36,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:52:36,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742046,EDCKUL21OAF01000,OAF,Mechanical,EDCKUL21,RF-T1,ROOF,L1 RED TAG,IT,Promatrix DCS,RF-T1,Promatrix DCS,RF - Service Lobby,,Systemair,AXC(A),AXC(A) 1250-9/23-6,,1009317826/1,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-04-08 02:23:47,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-04-08 02:23:47,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742047,EDCKUL21OAF01100,OAF,Mechanical,EDCKUL21,RF-T1,ROOF,L1 RED TAG,IT,Promatrix DCS,RF-T1,Promatrix DCS,RF - Fire Lift Lobby 2,,Systemair,AXC(A),AXC(A) 1250-9/23-6,,1009317828/1,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-04-08 02:23:47,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-04-08 02:23:47,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742048,EDCKUL21OAF01200,OAF,Mechanical,EDCKUL21,RF-T1,ROOF,L1 RED TAG,IT,Promatrix DCS,RF-T1,Promatrix DCS,RF - Fire Lift Lobby 4,,Systemair,AXC,AXC 1000-10/15-6-P,,1009317821/1,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-04-08 02:23:47,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-04-08 02:23:47,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,9890913,EDCKUL21OAF03100,OAF,Mechanical,,,L2  - CORRIDOR 01,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - Corridor 2,,Systemair,AXC,AXC 630-9/28-4-P (3),,1009317771/1,1,Chen Guan,Block AH,2025-07-28 01:58:13,Aaron Asir,2026-01-19 09:44:48,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:44:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,9890914,EDCKUL21OAF03200,OAF,Mechanical,,,L2  - CORRIDOR 01,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - Corridor 3,,Systemair,AXC,AXC 630-9/28-4-P (3),,1009317771/2,1,Chen Guan,Block AH,2025-07-28 01:58:53,Aaron Asir,2026-01-19 09:44:48,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:44:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742051,EDCKUL21OAF03300,OAF,Mechanical,,,L2  - CORRIDOR 01,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - Corridor 6,,Systemair,AXC,AXC 630-9/28-4-P(3),,1009317771/3,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-01-19 09:44:48,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:44:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742052,EDCKUL21OAF03400,OAF,Mechanical,,,L2  - CORRIDOR 02,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - Corridor 8,,Systemair,AXC,AXC 800-9/25-4-P(7.5),,1009317777/1,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-01-19 09:44:48,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:44:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742053,EDCKUL21OAF03500,OAF,Mechanical,,,L2  - CORRIDOR 03,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - Corridor 7,,Systemair,AXC,AXC 710-9/28-4-P,,1009317781/1,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-01-19 09:44:48,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:44:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742054,EDCKUL21OAF03600,OAF,Mechanical,,,L2  - CORRIDOR 03,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - Corridor 4,,Systemair,AXC,AXC 710-9/28-4-P,,1009317781/2,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-01-19 09:44:48,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:44:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742055,EDCKUL21OAF03700,OAF,Mechanical,,,L2  - CORRIDOR 04,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - Corridor 5,,Systemair,AXC,AXC 800-6/16-4-P,,1009317789/1,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-01-19 09:44:48,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:44:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742056,EDCKUL21OAF03800,OAF,Mechanical,,,L2  - CORRIDOR 04,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - Corridor 1,,Systemair,AXC,AXC 800-6/16-4-P,,1009317789/2,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-01-19 09:44:48,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:44:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742057,EDCKUL21OAF03900,OAF,Mechanical,,,L2  - CORRIDOR 05,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F - Corridor 9,,Systemair,AXC,AXC 900-10/19-4-P,,1009317795/1,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-01-19 09:44:48,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:44:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742058,EDCKUL21OAF04000,OAF,Mechanical,,,L3  - CORRIDOR 01,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,3F - Corridor 2,,Systemair,AXC,AXC 630-9/28-4-P (3),,1009317775/1,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-01-19 09:44:48,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:44:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742059,EDCKUL21OAF04100,OAF,Mechanical,,,L3  - CORRIDOR 01,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,3F - Corridor 1,,Systemair,AXC,AXC 630-9/28-4-P (3),,1009317775/2,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-01-19 09:44:48,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:44:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742060,EDCKUL21OAF04200,OAF,Mechanical,,,L3  - CORRIDOR 01,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,3F - Corridor 6,,Systemair,AXC,AXC 630-9/28-4-P (3),,1009317775/3,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-01-19 09:44:48,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:44:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742061,EDCKUL21OAF04300,OAF,Mechanical,,,L3  - CORRIDOR 02,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,3F - Corridor 8,,Systemair,AXC,AXC 800-9/25-4-P (7.5),,1009317777/2,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-01-19 09:44:48,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:44:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742062,EDCKUL21OAF04400,OAF,Mechanical,,,L3  - CORRIDOR 03,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,3F - Corridor 7,,Systemair,AXC,AXC 710-9/28-4-P,,1009317783/1,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-01-19 09:44:48,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:44:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742063,EDCKUL21OAF04500,OAF,Mechanical,,,L3  - CORRIDOR 03,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,3F - Corridor 4,,Systemair,AXC,AXC 710-9/28-4-P,,1009317783/2,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-01-19 09:44:48,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:44:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742064,EDCKUL21OAF04600,OAF,Mechanical,,,L3  - CORRIDOR 04,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,3F - Corridor 5,,Systemair,AXC,AXC 800-6/16-4-P,,1009317791/1,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-01-19 09:44:48,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:44:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742065,EDCKUL21OAF04700,OAF,Mechanical,,,L3  - CORRIDOR 04,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,3F - Corridor 3,,Systemair,AXC,AXC 800-6/16-4-P,,1009317791/2,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-01-19 09:44:48,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:44:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742066,EDCKUL21OAF04800,OAF,Mechanical,,,L3  - CORRIDOR 05,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,3F - Corridor 9,,Systemair,AXC,AXC 900-10/19-4-P,,1009317795/2,1,Chen Guan,Block AH,2025-01-27 10:42:32,Aaron Asir,2026-01-19 09:44:48,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2026-01-19 09:44:48,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742068,EDCKUL21PAC00100,PAC,Fire,,,L3 - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,3F,,POTTER,IntelliGen,INS-600,,F134072,1,,Block AH,2025-01-27 10:42:32,Aaron Asir,2025-09-30 01:42:51,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-09-30 01:42:51,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742069,EDCKUL21PAC00200,PAC,Fire,,,L3 - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,3F,,POTTER,IntelliGen,INS-600,,F133913,1,,Block AH,2025-01-27 10:42:32,Aaron Asir,2025-09-30 01:42:51,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-09-30 01:42:51,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742070,EDCKUL21PAC00300,PAC,Fire,,,L2 - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F,,POTTER,IntelliGen,INS-600,,F133911,1,,Block AH,2025-01-27 10:42:32,Aaron Asir,2025-08-29 06:44:23,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-08-29 06:44:23,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742071,EDCKUL21PAC00400,PAC,Fire,,,L2 - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F,,POTTER,IntelliGen,INS-600,,F133914,1,,Block AH,2025-01-27 10:42:33,Aaron Asir,2025-08-29 06:44:23,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-08-29 06:44:23,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742072,EDCKUL21PAS00100,PAS,Fire,,,L3 - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,3F (DATA HALL 2),,Victaulic,Firelock NXT,769N,,02424,1,,Block AH,2025-01-27 10:42:33,Aaron Asir,2025-09-30 01:42:51,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-09-30 01:42:51,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742073,EDCKUL21PAS00200,PAS,Fire,,,L3 - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,3F (DATA HALL 1),,Victaulic,Firelock NXT,769N,,02408,1,,Block AH,2025-01-27 10:42:33,Aaron Asir,2025-09-30 01:42:51,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-09-30 01:42:51,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742074,EDCKUL21PAS00300,PAS,Fire,,,L3 - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,3F (ELECT. ROOM),,Victaulic,Firelock NXT,769N,,02364,1,,Block AH,2025-01-27 10:42:33,Aaron Asir,2025-09-30 01:42:51,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-09-30 01:42:51,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742075,EDCKUL21PAS00400,PAS,Fire,,,L3 - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,3F (GENSET ROOM),,Victaulic,Firelock NXT,769N,,02383,1,,Block AH,2025-01-27 10:42:33,Aaron Asir,2025-09-30 01:42:51,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-09-30 01:42:51,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742076,EDCKUL21PAS00500,PAS,Fire,,,L2 - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F (DATA HALL 4),,Victaulic,Firelock NXT,769N,,02389,1,,Block AH,2025-01-27 10:42:33,Aaron Asir,2025-08-29 06:44:23,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-08-29 06:44:23,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742077,EDCKUL21PAS00600,PAS,Fire,,,L2 - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F (DATA HALL 3),,Victaulic,Firelock NXT,769N,,02338,1,,Block AH,2025-01-27 10:42:33,Aaron Asir,2025-08-29 06:44:23,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-08-29 06:44:23,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742078,EDCKUL21PAS00700,PAS,Fire,,,L2 - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F (GENSET ROOM),,Victaulic,Firelock NXT,769N,,02415,1,,Block AH,2025-01-27 10:42:33,Aaron Asir,2025-08-29 06:44:23,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-08-29 06:44:23,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,8742079,EDCKUL21PAS00800,PAS,Fire,,,L2 - PRE ACTION ROOM,L1 RED TAG,IT,Promatrix DCS,,Promatrix DCS,2F (ELECTRICAL ROOM),,Victaulic,Firelock NXT,769N,,02422,1,,Block AH,2025-01-27 10:42:33,Aaron Asir,2025-08-29 06:44:23,Aaron Asir,,,,,,,,,,,,,L1 Red Tag,2025-08-29 06:44:23,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,13193498,EDCKUL21PLCA0100,PLC,Electrical,EDCKUL21,L3,STS ROOM AD,NO TAG,IT,Vertiv,L3,Vertiv,STS AD ROOM,,VERTIV,VERTIV STS INHIBIT PLC SYSTEM,1494E,,1494E-01,1,VERTIV,Block BH,2026-06-17 04:46:21,Aaron Asir,,,,,,,,,,,,,,,No Tag,2026-06-17 04:46:21,Aaron Asir,2026-09-12T20:09:40.124047+00:00
39282,11605004,EDCKUL21RPPAA127,RPP,Electrical,,,DATA HALL 7,L1 RED TAG,IT,Powerwell,,Powerwell,Data Hall 7,,Powerwell,RPP,RPP,,PW/21236/2024/11,1,,Block AA,2026-03-10 02:32:15,Aaron Asir,2026-09-08 09:38:55,Tarmizi Isa,,,,,,,,,,,,,L1 Red Tag,2026-09-08 09:38:55,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
39282,11605006,EDCKUL21RPPAA137,RPP,Electrical,,,DATA HALL 7,L1 RED TAG,IT,Powerwell,,Powerwell,Data Hall 7,,Powerwell,RPP,RPP,,PW/21244/2024/11,1,,Block AA,2026-03-10 02:32:15,Aaron Asir,2026-09-08 09:39:00,Tarmizi Isa,,,,,,,,,,,,,L1 Red Tag,2026-09-08 09:39:00,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
39282,12548329,EDCKUL21RPPAA227,RPP,Electrical,,L2,DATA HALL 7,L1 RED TAG,IT,Powerwell,L2,Powerwell,Data Hall 7,,Powerwell,RPP,RPP,,PW/21240/2024/11,1,POWERWELL,Block AA,2026-05-19 05:44:34,Aaron Asir,2026-09-08 09:39:06,Tarmizi Isa,,,,,,,,,,,,,L1 Red Tag,2026-09-08 09:39:06,Tarmizi Isa,2026-09-12T20:09:40.124047+00:00
